id,plane_id,article,party_size,pf_time,workload
12139,5,156726,2,0.71,7.0893999999999995
12140,5,302344,2,2.1,20.6702
12141,5,252817,2,2.2,21.741599999999995
12142,5,302346,22,0.51,56.2848
12143,5,306672,8,0.072,2.888
12144,5,811126,1,7.7,38.698
12145,5,301259,58,0.029,8.462200000000001
12146,5,811094,2,9.6,96.05199999999999
12147,5,811177,2,11.0,108.85400000000001
12148,5,234332,680,0.79,2669.6800000000003
12149,5,84504,1,1.8,8.942100000000002
12150,5,308501,36,0.51,91.0116
12151,5,145853,2,1.9,18.84
12152,5,124293,2,1.1,11.308800000000002
12153,5,171650,4,6.5,129.72
12154,5,167498,4,3.8,75.89920000000001
12155,5,111384,12,0.085,5.071200000000001
12156,5,124376,20,1.5,150.08800000000002
12157,5,300517,104,0.28,145.9536
12158,5,287034,6,1.8,55.02000000000001
12159,5,282447,2,12.0,116.62180000000001
12160,5,176952,3,5.1,76.32539999999999
12161,5,245960,1,3.2,16.098
12162,5,815457,2,11.0,111.7
12163,5,15295,2,9.7,97.1922
12164,5,124542,6,1.2,35.2278
12165,5,124509,6,4.8,144.65220000000002
12166,5,124378,1,7.599999999999999,38.0215
12167,5,163749,2,3.3,33.44
12168,5,124592,3,0.33,4.98
12169,5,297522,1,13.0,66.53999999999999
12170,5,51505,1,0.2,1.0
12171,5,811153,1,12.0,59.014
12172,5,167537,6,2.3,68.9202
12173,5,295953,2,0.083,0.8279999999999998
12174,5,808533,1,6.4,32.109
12175,5,300032,4,0.66,13.179599999999999
12176,5,245951,6,8.9,266.7012
12177,5,125416,10,0.17,8.373
12178,5,167260,4,4.3,86.67800000000001
12179,5,300377,16,0.2,15.8544
12180,5,15565,1,5.2,25.757100000000005
12181,5,213349,1,1.0,5.0
12182,5,124417,3,4.1,60.9423
12183,5,232632,1,8.4,41.76
12184,5,163624,2,3.3,33.44
12185,5,156661,2,8.9,88.7226
12186,5,49332,1,3.0,14.9997
12187,5,124500,4,4.5,89.7292
12188,5,15369,5,2.6,64.399
12189,5,295925,1,5.4,27.0
12190,5,300782,16,0.013999999999999999,1.1168
12191,5,15689,1,8.699999999999998,43.6463
12192,5,308245,8,0.063,2.5160000000000005
12193,5,285324,1,14.0,70.89
12194,5,308286,5,0.052,1.2875
12195,5,160876,3,11.0,158.976
12196,5,156689,2,6.2,62.3226
12197,5,282468,2,13.0,126.30340000000001
12198,5,810891,4,2.9,57.4572
12199,5,267665,1,5.8,28.840700000000002
12200,5,295928,1,2.1,10.649999999999999
12201,5,277987,2,20.0,201.04000000000002
12202,5,15507,12,4.3,258.0396
12203,5,177607,6,0.96,28.7034
12204,5,177247,16,0.67,53.9168
12205,5,282465,4,7.9,157.8152
12206,5,811165,4,4.4,87.34
12207,5,308497,4,0.5,9.956399999999999
12208,5,124248,6,2.0,61.02299999999999
12210,5,124331,1,2.8,13.894300000000001
12211,5,124306,4,1.6,32.3904
12212,5,811447,1,0.9900000000000002,4.95
12213,5,124414,3,5.7,85.63349999999998
12214,5,300530,8,0.75,29.8056
12215,5,295385,2,7.8,78.27999999999999
12216,5,124497,4,4.1,82.8372
12217,5,124530,1,2.5,12.6477
12218,5,15341,2,8.599999999999998,86.04620000000001
12219,5,158518,2,0.083,0.8279999999999998
12220,5,191424,24,3.7,439.5504
12221,5,182134,2,3.2,32.49
12222,5,151301,3,1.7,24.7809
12223,5,13285,12,1.3,77.00040000000001
12224,5,124284,24,1.0,125.8464
12225,5,295984,6,20.0,598.5600000000001
12227,5,124482,1,4.3,21.6
12228,5,191409,4,1.7,34.638
12229,5,254419,8,1.4,56.912
12230,5,811088,8,9.0,361.12
12231,5,295347,2,0.7,7.0022
12232,5,156692,1,8.199999999999998,41.090900000000005
12233,5,277981,2,1.1,11.0008
12234,5,169012,2,17.0,165.6
12235,5,124171,2,2.9,29.294
12236,5,163574,1,13.0,65.5094
12237,5,124533,1,1.2,5.7634
12238,5,810894,4,4.5,90.8732
12239,5,167457,2,7.8,78.5
12240,5,302393,2,0.21,2.1484
12241,5,153695,4,1.0,20.0
12242,5,124254,36,2.1,374.832
12243,5,300395,8,0.67,26.9832
12244,5,171898,1,2.0,10.0
12245,5,15319,3,3.3,49.5
12246,5,167540,6,10.0,304.2108
12247,5,124337,8,4.9,197.9648
12248,5,124395,2,7.7,76.7072
12249,5,306534,8,0.065,2.5920000000000005
12250,5,295213,1,8.099999999999998,40.7
12251,5,307999,211,0.032,34.13980000000001
12252,5,191626,4,4.0,80.362
12253,5,13266,32,6.3,1011.2
12254,5,167519,2,23.0,227.579
12255,5,295296,2,28.0,276.128
12256,5,156664,1,4.3,21.6
12257,5,182190,2,7.9,78.92380000000001
12258,5,15372,1,3.8,19.0863
12259,5,151307,3,11.0,167.2485
12260,5,295379,1,4.4,22.175
12261,5,15347,4,2.8,56.063199999999995
12262,5,141880,1,11.0,55.212
12263,5,285327,2,1.6,15.793400000000002
12264,5,124309,4,0.46,9.1828
12265,5,10294,3,2.6,39.0489
12266,5,308002,88,0.07299999999999998,32.0056
12267,5,15571,1,11.0,56.1314
12268,5,15621,3,1.7,24.831
12269,5,156717,1,3.0,15.014999999999997
12270,5,300042,16,1.4,113.21599999999998
12271,5,15704,1,4.1,20.4634
12272,5,15344,2,4.2,42.1104
12273,5,112082,12,0.26,15.45
12274,5,308334,1,0.15,0.7654
12275,5,13706,3,4.0,59.552400000000006
12276,5,295931,1,14.0,67.83
12277,5,295956,2,0.083,0.8279999999999998
12278,5,177610,4,2.7,53.0672
12279,5,301258,4,0.021,0.41119999999999995
12280,5,167454,1,1.8,9.1866
12281,5,295206,4,1.5,29.779999999999998
12282,5,308034,24,0.35,42.345600000000005
12283,5,15520,8,7.599999999999999,303.76
12284,5,3200,3,0.24,3.5763000000000003
12285,5,14336,4,2.7,53.59
12286,5,15695,6,1.4,41.9808
12287,5,15335,2,1.6,15.6116
12288,5,104167,2,0.56,5.5566
12289,5,282472,1,1.3,6.31
12290,5,173258,1,5.3,26.718799999999998
12291,5,153696,1,7.4,36.84
12292,5,9520,10,0.59,29.74
12293,5,810895,4,2.0,40.1708
12294,5,167558,1,11.0,56.662000000000006
12295,5,826116,1,10.0,50.31
12296,5,151159,1,1.9,9.747000000000002
12297,5,811159,2,6.0,60.298
12299,5,287039,8,1.6,64.244
12300,5,234817,2,7.1,70.91
12301,5,832968,1,5.7,28.45
12302,5,277978,4,7.0,140.3
12303,5,300524,30,0.92,138.60000000000002
12304,5,124383,4,9.4,188.8104
12305,5,167586,2,50.0,498.1674
12306,5,84522,2,1.6,16.299799999999998
12307,5,305989,4,1.2,24.240000000000002
12308,5,191418,6,1.7,49.9332
12309,5,177739,2,0.78,7.789000000000001
12310,5,277990,6,0.33,10.0428
12311,5,811147,1,1.4,7.196
12312,5,15360,6,0.95,28.3956
12313,5,2613,2,4.2,41.6298
12314,5,285315,2,2.8,28.091600000000003
12315,5,167500,8,5.8,230.95839999999998
12316,5,300798,96,0.02,9.792000000000002
12317,5,287036,2,1.9,18.8
12318,5,277796,4,0.3,6.0
12319,5,124380,4,2.9,58.4632
12320,5,810882,2,1.8,17.954999999999995
12321,5,15642,4,3.7,73.24000000000001
12322,5,15692,3,2.2,32.9337
12323,5,173261,1,1.8,8.887599999999999
12324,5,295944,2,5.4,54.0
12325,5,295919,1,2.8,14.24
12326,5,257794,1,0.56,2.8
12327,5,15849,1,2.6,12.9159
12328,5,308488,2,0.037,0.3698
12329,5,811064,2,0.53,5.346
12330,5,308242,4,0.061,1.2156000000000002
12331,5,15843,2,2.7,27.4874
12332,5,160903,2,6.0,60.16
12333,5,124220,4,2.0,39.91279999999999
12334,5,167589,6,7.7,230.41080000000002
12335,5,183349,6,3.0,89.10000000000001
12336,5,285321,8,0.78,31.0416
12337,5,56654,2,7.5,75.33500000000001
12338,5,295922,1,34.0,171.673
12339,5,811141,1,0.72,3.5920000000000005
12340,5,287042,2,4.4,44.248
12341,5,124386,4,9.6,191.3684
12342,5,277968,2,13.0,133.34
12343,5,848235,1,1.7,8.4
12344,5,167510,2,2.6,25.8742
12345,5,15255,2,13.0,130.7232
12346,5,15756,2,14.0,136.0334
12347,5,308378,24,1.9,226.7976
12348,5,302276,122,1.2,704.8916
12349,5,810892,8,3.0,121.45839999999998
12350,5,303275,8,0.15,6.104799999999999
12351,5,181932,8,3.8,152.91199999999998
12352,5,30514,1,1.7,8.6086
12353,5,810885,2,4.6,46.388400000000004
12354,5,186094,3,9.5,143.07150000000001
12355,5,277975,6,2.6,78.3702
12356,5,171643,2,2.2,21.6
12357,5,191486,4,1.5,29.002
12358,5,171859,4,4.2,84.2468
12359,5,191421,12,2.1,123.12
12360,5,254417,1,45.0,226.20000000000002
12361,5,4107,1,2.9,14.3781
12362,5,297555,2,0.083,0.8279999999999998
12363,5,295474,12,2.0,117.6096
12364,5,46246,2,4.1,40.5418
12365,5,163651,1,45.0,226.2057
12366,5,826119,1,15.0,74.875
12367,5,254410,8,0.4,16.0
12368,5,49608,2,0.15,1.4722
12369,5,213346,3,0.5,7.5
12370,5,163609,1,13.0,64.78
12371,5,300110,12,2.5,150.0408
12372,5,171875,1,3.4,17.15
12373,5,167230,4,2.0,39.75440000000001
12374,5,302274,14,1.8,125.65559999999998
12375,5,9327,1,44.0,220.88800000000003
12376,5,285309,6,1.1,33.4224
12377,5,15487,2,1.7,16.796599999999998
12378,5,156699,2,17.0,170.7768
12379,5,811128,1,5.1,25.571
12380,5,826120,2,6.3,63.0
12381,5,124261,2,3.9,38.855000000000004
12382,5,167547,4,20.0,390.97520000000003
12383,5,117200,48,0.12,29.616
12384,5,145854,2,2.1,21.208
12385,5,15621,1,1.7,8.277
12386,5,815456,1,0.86,4.3
12387,5,176953,2,13.0,131.25220000000002
12388,5,306678,16,0.37,29.24
12389,5,124427,4,8.9,178.60879999999997
12390,5,124337,4,4.9,98.9824
12391,5,826092,4,4.9,97.65999999999998
12392,5,191422,2,12.0,116.46539999999997
12393,5,295213,3,8.099999999999998,122.1
12394,5,295933,1,34.0,169.3833
12395,5,167461,2,9.0,89.64760000000001
12396,5,167519,6,23.0,682.737
12397,5,832959,3,12.0,185.39999999999998
12398,5,306725,16,0.48,38.6736
12399,5,151307,1,11.0,55.7495
12400,5,295379,3,4.4,66.52500000000002
12401,5,255714,6,2.6,79.2312
12402,5,46093,4,4.2,83.37599999999999
12403,5,295920,1,9.8,49.14
12404,5,287040,16,1.7,134.32
12405,5,303522,8,0.057,2.2840000000000003
12406,5,300082,8,0.062,2.4808000000000003
12407,5,191409,12,1.7,103.914
12408,5,15351,1,8.199999999999998,41.035799999999995
12409,5,171651,2,1.5,14.96
12410,5,277981,4,1.1,22.0016
12411,5,124384,4,3.9,78.36799999999998
12412,5,302065,54,1.6,442.8108
12413,5,277966,2,6.7,66.759
12414,5,300067,2,0.049,0.49079999999999996
12415,5,124171,1,2.9,14.647
12416,5,84506,4,1.3,25.2212
12417,5,264549,1,1.8,8.77
12418,5,302393,1,0.21,1.0742
12419,5,300395,4,0.67,13.4916
12420,5,124550,8,4.9,195.2
12421,5,167467,8,2.7,106.6424
12422,5,191624,12,6.0,360.74399999999997
12423,5,826098,1,58.0,291.7700000000001
12424,5,160874,1,9.5,47.6928
12425,5,156662,1,8.9,44.395599999999995
12426,5,282466,8,0.98,39.3016
12427,5,832965,1,11.0,56.63
12428,5,814968,2,1.6,16.494
12429,5,164070,1,16.0,77.66999999999999
12430,5,124497,2,4.1,41.4186
12431,5,295385,6,7.8,234.84
12432,5,13285,4,1.3,25.666800000000002
12433,5,214540,4,0.97,19.398400000000002
12434,5,295926,1,5.2,25.78
12435,5,151301,1,1.7,8.2603
12436,5,124390,2,2.1,21.069599999999994
12437,5,267665,3,5.8,86.5221
12438,5,842340,1,16.0,78.1632
12439,5,14325,1,1.5,7.452999999999999
12440,5,277987,6,20.0,603.12
12441,5,32380,3,0.8399999999999997,12.533999999999999
12442,5,88887,4,0.0051,0.10279999999999999
12443,5,177607,2,0.96,9.5678
12444,5,254414,8,0.2,8.0
12445,5,84500,4,1.4,27.1688
12446,5,811165,2,4.4,43.67
12447,5,308006,2,0.21,2.0867999999999998
12448,5,171644,2,2.2,21.6
12449,5,191551,1,4.8,24.136300000000002
12450,5,252818,6,5.3,158.32979999999998
12451,5,124304,4,9.7,194.7408
12452,5,15689,3,8.699999999999998,130.9389
12453,5,177608,4,1.8,36.176
12454,5,167590,12,0.8299999999999998,49.62239999999999
12455,5,304582,62,0.3,92.938
12456,5,301069,6,1.2,36.4836
12457,5,124528,3,15.0,230.985
12458,5,163652,1,11.0,55.27
12459,5,287030,1,0.22,1.08
12460,5,15659,1,1.9,9.526
12461,5,124332,4,2.4,48.12200000000001
12463,5,811153,2,12.0,118.028
12464,5,167537,2,2.3,22.9734
12465,5,163637,2,11.0,108.35
12466,5,130854,1,1.8,8.9324
12467,5,245951,2,8.9,88.90039999999999
12468,5,300377,34,0.2,33.690599999999996
12469,5,124417,1,4.1,20.314100000000003
12470,5,151302,3,2.3,34.2489
12471,5,282438,3,19.0,280.5585
12472,5,183350,2,3.7,36.720000000000006
12473,5,285322,1,8.599999999999998,42.81
12474,5,156727,4,0.5,9.9876
12475,5,295284,8,3.8,152.0256
12476,5,15369,2,2.6,25.759600000000002
12477,5,285310,2,1.2,11.8
12478,5,51482,1,0.54,2.7
12479,5,177178,2,4.4,44.384
12480,5,811036,2,12.0,123.44999999999999
12481,5,124602,3,4.8,71.9055
12482,5,234332,185,0.79,726.31
12483,5,4200,1,2.3,11.432500000000001
12484,5,124202,1,3.4,17.1278
12485,5,156700,1,7.3,36.375
12486,5,124335,12,2.8,167.05560000000006
12487,5,46087,1,9.8,49.2166
12488,5,156758,2,8.099999999999998,80.56
12489,5,287034,4,1.8,36.68
12490,5,167498,8,3.8,151.79840000000002
12491,5,111384,3,0.085,1.2678
12492,5,15705,4,2.9,58.2316
12493,5,124378,2,7.599999999999999,76.043
12494,5,277975,18,2.6,235.1106
12495,5,15330,4,22.0,431.544
12496,5,254417,3,45.0,678.6
12497,5,191421,4,2.1,41.04
12498,5,4107,2,2.9,28.7562
12499,5,811184,2,8.0,79.66000000000001
12500,5,297555,1,0.083,0.414
12501,5,171859,1,4.2,21.0617
12502,5,306568,36,0.063,11.3292
12503,5,306372,4,1.1,21.744799999999994
12504,5,191464,4,1.4,27.1884
12505,5,124292,2,10.0,100.37319999999998
12506,5,124529,1,2.1,10.5649
12507,5,170354,4,0.083,1.656
12508,5,242804,6,1.1,33.3006
12509,5,14324,1,0.73,3.6710999999999996
12510,5,300678,14,0.029,2.0538
12511,5,15843,6,2.7,82.4622
12512,5,307079,16,0.038,3.0128000000000004
12513,5,811141,2,0.72,7.184000000000001
12514,5,151305,10,1.3,66.491
12515,5,183349,2,3.0,29.700000000000003
12516,5,282439,1,18.0,89.643
12517,5,163625,4,3.3,66.88
12518,5,32670,1,0.16,0.78
12519,5,295466,2,8.5,84.8
12520,5,163610,1,6.0,30.163
12521,5,167231,2,6.5,65.4714
12522,5,306672,4,0.072,1.444
12523,5,285325,4,0.78,15.5208
12524,5,15625,4,9.2,183.35
12525,5,173261,3,1.8,26.662800000000004
12526,5,171854,2,4.0,39.7554
12527,5,295927,1,0.97,4.866899999999999
12528,5,191416,8,1.1,45.28719999999999
12529,5,14334,8,0.79,31.7232
12530,5,15849,3,2.6,38.74770000000001
12531,5,277988,6,1.2,35.8662
12532,5,15358,1,15.0,74.15
12533,5,163631,4,3.3,66.88
12534,5,124507,4,3.7,73.03920000000001
12535,5,811147,2,1.4,14.392
12536,5,2613,6,4.2,124.8894
12537,5,124197,2,21.0,205.51839999999999
12538,5,15524,1,3.8,19.041600000000003
12539,5,15690,1,4.0,19.855
12540,5,295942,2,7.2,72.0
12541,5,247037,8,1.1,44.3792
12543,5,84452,2,0.35,3.496
12544,5,285316,3,1.9,27.961499999999997
12545,5,302339,36,0.15,26.668799999999997
12546,5,173230,1,19.0,95.66300000000001
12547,5,13267,4,3.1,61.8312
12548,5,10295,2,2.4,24.3404
12549,5,167569,4,1.2,24.242400000000004
12550,5,15695,2,1.4,13.9936
12551,5,805208,6,1.3,39.9
12552,5,104167,6,0.56,16.669800000000002
12553,5,300592,6,1.5,44.1942
12554,5,826114,2,0.94,9.36
12555,5,167541,4,14.0,284.678
12556,5,124534,1,1.1,5.259
12557,5,810895,12,2.0,120.5124
12558,5,191625,4,2.1,42.1392
12559,5,124436,3,6.0,89.6997
12560,5,308622,1,0.71,3.5484999999999993
12561,5,31689,3,7.8,117.7329
12562,5,307540,1,0.7,3.5033
12563,5,171884,2,3.9,38.9696
12564,5,811159,1,6.0,30.149
12565,5,811178,2,12.0,115.92999999999999
12566,5,156782,2,2.8,28.215
12567,5,3726,27,0.17,23.0931
12568,5,300042,32,1.4,226.43199999999996
12569,5,295339,4,34.0,686.5719999999999
12570,5,167645,2,13.0,128.10299999999998
12571,5,124394,1,15.0,76.2765
12572,5,163649,8,2.1,84.8
12573,5,9511,30,0.48,72.25800000000001
12574,5,295915,1,42.0,212.125
12575,5,15346,2,2.8,28.031599999999997
12576,5,15296,2,10.0,100.4648
12577,5,112082,6,0.26,7.725
12578,5,191445,1,9.1,45.73499999999999
12579,5,15837,1,1.4,7.2
12580,5,163634,2,3.3,33.44
12581,5,4058,85,0.92,390.1415
12582,5,254418,1,3.6,18.0571
12583,5,124601,1,6.7,33.3012
12584,5,51506,2,0.04,0.4
12585,5,811135,2,18.0,178.0
12586,5,257614,14,3.1,214.23219999999998
12587,5,171641,6,2.2,64.80000000000001
12588,5,15520,16,7.599999999999999,607.52
12589,5,295206,2,1.5,14.889999999999999
12590,5,163606,2,11.0,105.35
12591,5,124482,2,4.3,43.2
12592,5,811103,2,3.9,39.116
12593,5,156724,1,10.0,51.375
12594,5,167587,3,3.1,46.01219999999999
12595,5,815463,2,2.5,25.2
12596,5,156694,2,2.1,20.6428
12597,5,811092,24,1.5,183.4272
12598,5,185858,6,26.0,790.2
12599,5,810894,2,4.5,45.4366
12600,5,308474,48,0.006,1.44
12601,5,815474,1,14.0,68.95
12602,5,826117,1,6.8,34.16
12603,5,306534,16,0.065,5.184000000000001
12604,5,124437,1,3.7,18.6715
12605,5,5067,6,0.0053,0.159
12606,5,295296,4,28.0,552.256
12607,5,282435,8,8.8,350.936
12608,5,124258,6,1.1,32.123400000000004
12609,5,307724,46,0.011,2.5668
12610,5,810883,3,2.6,38.475
12611,5,301023,12,0.0016,0.096
12612,5,141880,2,11.0,110.424
12613,5,163612,2,6.1,61.1722
12614,5,146033,8,0.58,23.3968
12615,5,51894,2,0.023,0.22540000000000002
12616,5,285312,2,1.9,19.241
12617,5,234393,1,13.0,65.061
12618,5,826138,1,14.0,68.28999999999999
12619,5,234819,1,0.011,0.057
12620,5,124263,1,4.3,21.4648
12621,5,156702,2,1.2,11.928399999999998
12622,5,811098,2,18.0,176.57
12623,5,31366,3,0.16,2.3646
12624,5,234394,3,27.0,408.7785
12625,5,124306,2,1.6,16.1952
12626,5,815468,1,5.0,24.896
12627,5,282433,1,25.0,126.09
12628,5,167550,4,17.0,335.36080000000004
12629,5,257793,3,0.52,7.8
12630,5,810889,3,5.0,75.6615
12631,5,124480,1,13.0,62.9985
12632,5,295460,1,19.0,94.5575
12633,5,158518,1,0.083,0.414
12634,5,163604,1,5.8,29.1813
12635,5,167520,16,3.6,289.3456
12636,5,300032,4,0.66,13.179599999999999
12637,5,811055,8,7.8,313.68000000000006
12638,5,124234,6,2.7,81.21000000000001
12639,5,124596,6,2.0,60.5346
12640,5,302277,8,5.4,217.96480000000003
12641,5,124515,4,2.4,47.272800000000004
12642,5,167260,2,4.3,43.339000000000006
12643,5,295921,1,2.0,9.7806
12644,5,287599,2,1.4,13.898200000000001
12645,5,191606,1,10.0,51.672
12646,5,832962,1,21.0,103.6
12647,5,277982,6,1.0,31.1706
12648,5,124221,6,0.64,19.1754
12649,5,191410,2,15.0,149.0
12650,5,181991,1,18.0,90.0
12651,5,811183,6,8.8,265.43999999999994
12652,5,179256,1,1.8,8.9559
12653,5,308286,10,0.052,2.575
12654,5,15772,4,1.7,34.2
12655,5,300782,8,0.013999999999999999,0.5584
12656,5,124387,30,1.8,263.028
12657,5,277969,1,8.699999999999998,43.629999999999995
12658,5,306567,2,0.07499999999999998,0.754
12659,5,177620,4,6.4,128.7896
12660,5,59166,3,1.3,19.1976
12661,5,254411,6,0.24,7.199999999999999
12662,5,306396,12,0.058,3.4608
12663,5,282468,1,13.0,63.151700000000005
12664,5,145855,2,1.5,15.472000000000001
12665,5,15622,3,1.6,24.3234
12666,5,815457,4,11.0,223.4
12667,5,49177,10,0.64,31.832
12668,5,282464,2,3.1,31.4206
12669,5,124509,2,4.8,48.21740000000001
12670,5,115810,2,0.21,2.0896
12671,5,15247,12,7.8,470.9316
12672,5,15838,1,7.7,38.66009999999999
12673,5,811134,1,6.6,33.2
12674,5,826111,1,4.0,19.790000000000003
12675,5,254410,4,0.4,8.0
12676,5,302358,1,0.8199999999999998,4.1126000000000005
12677,5,811177,1,11.0,54.427
12678,5,156725,2,24.0,242.94
12679,5,295282,4,1.0,20.0064
12680,5,124252,1,1.2,6.0634
12681,5,818494,4,0.9900000000000002,19.8
12682,5,306153,8,0.059,2.3536
12683,5,167588,1,2.3,11.6526
12684,5,173248,1,5.9,29.4833
12685,5,295939,1,3.6,18.0
12686,5,124220,2,2.0,19.956399999999995
12687,5,124418,3,0.47,7.1094
12688,5,245952,6,4.3,128.3514
12689,5,287042,1,4.4,22.124
12690,5,191609,2,6.6,66.22699999999999
12691,5,124599,2,4.0,40.050200000000004
12692,5,307522,2,0.008999999999999998,0.08999999999999998
12693,5,156645,1,6.1,30.339999999999996
12694,5,15370,8,1.8,72.628
12695,5,287585,1,10.0,50.27999999999999
12696,5,124386,2,9.6,95.6842
12697,5,124388,1,2.0,10.0585
12698,5,167510,4,2.6,51.7484
12699,5,156811,2,3.5,34.631
12700,5,297530,1,5.4,27.0
12701,5,156690,1,7.2,36.1113
12702,5,234397,2,2.8,28.200000000000003
12703,5,124429,1,12.0,58.7555
12704,5,287031,3,0.16,2.4705
12705,5,51205,48,3.5,849.528
12706,5,306813,1,0.027000000000000003,0.135
12707,5,811054,2,8.8,88.016
12708,5,245967,4,1.1,21.5812
12709,5,302276,70,1.2,404.4460000000001
12710,5,254412,4,0.3,6.0
12711,5,15381,1,1.4,6.7737
12712,5,810892,16,3.0,242.91679999999997
12713,5,297519,2,16.0,157.96999999999997
12714,5,124433,2,12.0,117.4364
12715,5,295954,1,0.083,0.414
12716,5,295945,2,2.3,23.4
12717,5,303237,2,1.7,16.739
12718,5,826089,1,0.8199999999999998,4.12
12719,5,277796,4,0.3,6.0
12720,5,287036,3,1.9,28.2
12721,5,124380,2,2.9,29.2316
12722,5,167559,2,4.0,39.57719999999999
12723,5,810882,1,1.8,8.9775
12724,5,287037,2,1.6,16.1956
12725,5,145983,10,2.6,128.693
12726,5,124423,12,0.53,31.974
12727,5,245965,1,5.1,25.2559
12728,5,124381,6,16.0,485.90700000000004
12729,5,810890,2,2.7,26.5766
12730,5,52335,2,2.1,20.7
12731,5,171879,2,3.7,37.0696
12732,5,124439,2,7.2,71.61900000000001
12733,5,302278,4,0.77,15.3096
12734,5,282470,1,0.86,4.32
12735,5,14336,2,2.7,26.795
12736,5,153694,1,4.4,22.0551
12737,5,173258,2,5.3,53.437599999999996
12738,5,156776,2,3.7,37.3648
12739,5,308554,2,0.0037,0.0368
12740,5,84507,2,1.8,17.694200000000002
12741,5,9520,20,0.59,59.48000000000001
12742,5,282472,2,1.3,12.62
12743,5,811172,4,7.1,141.36
12744,5,15844,2,3.5,35.496399999999994
12746,5,234387,3,0.8,12.0045
12747,5,163643,1,4.2,21.15
12748,5,124338,36,1.9,340.49519999999995
12749,5,84592,2,1.4,14.0
12750,5,301282,65,0.028,9.022
12751,5,308179,36,1.0,182.89799999999997
12752,5,124257,2,4.3,42.84799999999999
12753,5,15348,4,2.0,39.8176
12754,5,124504,48,0.36,85.9824
12755,5,301644,15,0.0017,0.1275
12756,5,15627,4,3.4,67.41
12757,5,277978,8,7.0,280.6
12758,5,815462,2,2.5,25.2
12759,5,167586,1,50.0,249.0837
12760,5,285328,6,0.92,27.475800000000007
12761,5,51500,10,0.06,3.0
12762,5,289128,1,8.5,42.3583
12763,5,899699,193,1.5,1447.4807
12764,5,308511,100,0.43,216.2
12765,5,167640,4,6.4,128.862
12766,5,173259,2,0.96,9.5808
12767,5,295213,1,8.099999999999998,40.7
12768,5,295933,1,34.0,169.3833
12769,5,307999,132,0.032,21.3576
12770,5,191422,6,12.0,349.3962
12772,5,171860,2,3.1,31.071199999999997
12773,5,167519,2,23.0,227.579
12774,5,163644,1,15.0,74.25
12775,5,302201,4,1.8,36.441199999999995
12776,5,811037,2,11.0,107.11
12777,5,295379,1,4.4,22.175
12778,5,255714,2,2.6,26.4104
12780,5,306167,5,0.064,1.6104999999999998
12781,5,295920,1,9.8,49.14
12782,5,191409,4,1.7,34.638
12783,5,56818,2,2.3,23.0
12784,5,15351,1,8.199999999999998,41.035799999999995
12785,5,171651,2,1.5,14.96
12786,5,295347,2,0.7,7.0022
12787,5,15694,2,2.1,21.317999999999998
12788,5,124533,1,1.2,5.7634
12789,5,303492,32,0.056,8.991999999999999
12790,5,15860,2,2.1,21.353599999999997
12791,5,191487,4,0.97,19.302799999999998
12792,5,264549,1,1.8,8.77
12793,5,191420,2,2.0,19.8422
12794,5,167230,4,2.0,39.75440000000001
12795,5,163609,1,13.0,64.78
12796,5,167388,4,2.0,40.0
12797,5,15362,1,1.4,6.844900000000001
12798,5,811035,1,12.0,58.954999999999984
12799,5,303406,164,0.0004,0.328
12800,5,15487,2,1.7,16.796599999999998
12801,5,234398,2,1.2,11.7866
12802,5,285309,6,1.1,33.4224
12803,5,9327,3,44.0,662.664
12804,5,815322,2,1.5,15.228
12805,5,156699,1,17.0,85.3884
12806,5,124201,1,2.6,13.226400000000002
12807,5,156691,1,8.5,42.4446
12808,5,173231,4,4.2,83.8468
12809,5,123951,48,3.5,846.8400000000001
12810,5,15571,1,11.0,56.1314
12811,5,46063,4,0.8399999999999997,16.8
12812,5,295457,2,23.0,227.99999999999997
12813,5,15689,1,8.699999999999998,43.6463
12814,5,304582,10,0.3,14.99
12815,5,177608,12,1.8,108.52799999999999
12816,5,295384,2,2.3,23.040000000000003
12817,5,285307,4,9.7,193.66
12818,5,84501,4,1.6,32.1912
12819,5,848234,2,2.0,20.400000000000002
12820,5,811166,2,11.0,111.0
12821,5,15356,1,15.0,74.15
12822,5,163652,1,11.0,55.27
12823,5,156697,2,13.0,126.1176
12824,5,124528,1,15.0,76.995
12826,5,124332,12,2.4,144.366
12827,5,15659,3,1.9,28.57800000000001
12828,5,307076,4,1.2,24.211199999999998
12829,5,130854,1,1.8,8.9324
12830,5,808533,1,6.4,32.109
12831,5,282436,4,14.0,286.62840000000006
12832,5,300377,14,0.2,13.8726
12833,5,124498,12,0.95,56.7084
12834,5,15644,8,2.0,79.42080000000001
12835,5,282438,1,19.0,93.51950000000001
12836,5,151302,9,2.3,102.7467
12837,5,141881,2,7.2,71.7488
12838,5,300000,104,0.28,146.484
12839,5,308324,8,0.13,5.280000000000001
12840,5,163607,2,16.0,160.70000000000002
12841,5,295463,4,8.4,168.8
12842,5,183350,6,3.7,110.16000000000001
12843,5,285322,1,8.599999999999998,42.81
12844,5,124231,8,2.0,80.5632
12845,5,156662,1,8.9,44.395599999999995
12846,5,191624,4,6.0,120.248
12847,5,832957,1,22.0,111.03
12848,5,160874,3,9.5,143.0784
12849,5,124397,2,14.0,143.9738
12850,5,295918,2,2.7,27.160000000000004
12851,5,171853,1,23.0,114.96860000000001
12852,5,277979,4,7.1,142.5
